county,month,user_name,vacation_length 
Constanta,Septembrie,JANICE OROZCO,7
Constanta,Septembrie,KENDRICK TOWNSEND,8
Constanta,Septembrie,POLLY CHANDLER,4
Constanta,Septembrie,GEORGETTE BELL,11
Constanta,Septembrie,CORRINE NOBLE,10
Constanta,Septembrie,LEO CANTRELL,5
Constanta,Septembrie,WALKER BERNAL,4
Constanta,Septembrie,HARLAN ALI,10
Constanta,Septembrie,BERNARD BARAJAS,9
Constanta,Septembrie,MARYLOU COX,15
Constanta,Septembrie,GLENN MURILLO,11
Constanta,Septembrie,BROCK ROTH,2
Constanta,Septembrie,EDGAR KERR,7
Constanta,Septembrie,LESSIE KRUEGER,3
Constanta,Octombrie,PAM CISNEROS,14
Constanta,Octombrie,MERLIN CLINE,13
Constanta,Octombrie,DEIRDRE HOOVER,13
Constanta,Octombrie,MAXINE LOVE,11
Constanta,Octombrie,CYRIL AGUIRRE,14
Constanta,Octombrie,EULA MEJIA,10
Constanta,Octombrie,BETH HARDING,11
Constanta,Octombrie,GENEVIEVE MAYO,3
Constanta,Octombrie,MATTIE GRIFFITH,1
Constanta,Octombrie,BRANDIE SERRANO,3
Constanta,Octombrie,SAUNDRA RANGEL,11
Constanta,Octombrie,YVETTE MAHONEY,14
Constanta,Octombrie,ELLEN MUNOZ,11
Constanta,Octombrie,JUDITH STRONG,5
Constanta,Octombrie,LUISA ALVARADO,12
Constanta,Octombrie,TRICIA SHAFFER,7
Constanta,Octombrie,MARIANNE MOODY,3
Constanta,Octombrie,HARRY ONEAL,5
Constanta,Octombrie,ELBA COLEMAN,6
Constanta,Octombrie,DANA ESQUIVEL,15
Constanta,Octombrie,JULIA WOODARD,9
Constanta,Octombrie,ODESSA HUTCHINSON,13
Constanta,Octombrie,RAPHAEL HUDSON,7
Constanta,Octombrie,ANASTASIA BENTLEY,4
Constanta,Noiembrie,JULIO CALDWELL,11
Constanta,Noiembrie,GERTRUDE THORNTON,7
Constanta,Noiembrie,LETA UNDERWOOD,9
Constanta,Noiembrie,REYES PITTMAN,3
Constanta,Noiembrie,CARMELLA HERNANDEZ,7
Constanta,Noiembrie,KRIS RAMOS,7
Constanta,Noiembrie,DEXTER SCHMIDT,5
Constanta,Noiembrie,MITZI MADDOX,1
Constanta,Noiembrie,KATIE CASE,5
Constanta,Noiembrie,TOBY GLASS,3
Constanta,Decembrie,ANTONIA FRAZIER,8
Constanta,Decembrie,BOBBI ZAMORA,4
Constanta,Decembrie,THANH ALLISON,8
Constanta,Decembrie,JULIUS HANSON,6
Constanta,Decembrie,JULIE DURAN,8
Constanta,Decembrie,CORINA TATE,5
Constanta,Decembrie,WINSTON HOGAN,13
Constanta,Decembrie,ELI ROWE,6
Constanta,Decembrie,FRANKIE GIBBS,7
Constanta,Decembrie,SADIE COSTA,10
Constanta,Decembrie,ALEJANDRA YATES,7
Constanta,Decembrie,RODRICK XIONG,4
Constanta,Decembrie,ESSIE MEDRANO,11
Constanta,Decembrie,LEANNE MARTINEZ,13
Constanta,Decembrie,LANDON KRAMER,4
Constanta,Decembrie,LANDON KRAMER,10
Constanta,Decembrie,CANDY RANGEL,8
Constanta,Decembrie,HUNG BAKER,12
Constanta,Decembrie,LELAND TREJO,15
Constanta,Decembrie,STEPHEN FARMER,15
Constanta,Decembrie,LAVERNE RAMSEY,13
Constanta,Decembrie,MILFORD DILLON,6
Constanta,Decembrie,PETE TANG,15
Constanta,Decembrie,FREDDIE BURTON,14
Constanta,Decembrie,MYRON HORTON,2
Craiova,Ianuarie,LYLE HOOVER,8
Craiova,Ianuarie,NORMAND BENTON,7
Craiova,Ianuarie,JAY MCGEE,5
Craiova,Ianuarie,DALE TOWNSEND,14
Craiova,Ianuarie,EDWIN HEATH,7
Craiova,Ianuarie,JULIO CALDWELL,14
Craiova,Ianuarie,ALONZO MCLAUGHLIN,2
Craiova,Ianuarie,APRIL MORALES,5
Craiova,Ianuarie,TERRY TRAN,9
Craiova,Ianuarie,SHARON SANDERS,15
Craiova,Ianuarie,NEWTON BRADLEY,5
Craiova,Ianuarie,BERTHA CHASE,8
Craiova,Ianuarie,RUBY NELSON,12
Craiova,Ianuarie,VICKY WAGNER,7
Craiova,Ianuarie,DREW BELL,6
Craiova,Ianuarie,HARLAN ALI,12
Craiova,Februarie,NONA TERRY,10
Craiova,Februarie,KELLY RICE,5
Craiova,Februarie,ISAAC BENJAMIN,10
Craiova,Februarie,JESSE MOYER,2
Craiova,Februarie,OLEN MCKEE,9
Craiova,Februarie,RALPH RICH,12
Craiova,Februarie,JUSTIN VU,15
Craiova,Februarie,CHRISTINE GUZMAN,10
Craiova,Februarie,ARNULFO GRAVES,12
Craiova,Februarie,KAY MAGANA,4
Craiova,Februarie,RICKY SIERRA,13
Craiova,Februarie,TRACEY PRINCE,9
Craiova,Februarie,PABLO GRAHAM,15
Craiova,Februarie,ADAN GEORGE,2
Craiova,Februarie,NORMA GEORGE,15
Craiova,Februarie,DARIN HUMPHREY,1
Craiova,Februarie,JEANIE FARRELL,10
Craiova,Februarie,ROSALINDA LONG,14
Craiova,Februarie,DONNY BRADLEY,14
Craiova,Februarie,AGNES STOUT,13
Craiova,Februarie,ALANA BARTLETT,6
Craiova,Februarie,PABLO MELTON,7
Craiova,Februarie,KIMBERLY VAZQUEZ,8
Craiova,Februarie,DEENA WADE,10
Craiova,Februarie,MARISOL ROBERTS,12
Craiova,Februarie,FREDDY ADAMS,3
Craiova,Februarie,GIOVANNI PERSON,12
Craiova,Martie,WILBURN BOOTH,14
Craiova,Martie,QUINCY BEIL,3
Craiova,Martie,INEZ HOGAN,10
Craiova,Martie,DOLLIE HAMMOND,9
Craiova,Martie,MARIANA SANTIAGO,14
Craiova,Martie,ELLIS FREDERICK,12
Craiova,Martie,TONI BARRERA,8
Craiova,Martie,WILLARD HO,1
Craiova,Martie,GRETCHEN WEBSTER,15
Craiova,Martie,TAYLOR MCLEAN,13
Craiova,Martie,MARY CUNNINGHAM,6
Craiova,Martie,AMY CONTRERAS,8
Craiova,Martie,ARMAND BEASLEY,6
Craiova,Martie,CAREY FRAZIER,1
Craiova,Martie,VALENTIN HARPER,8
Craiova,Martie,BRADLY BASS,14
Craiova,Martie,WILDA AVILA,1
Craiova,Aprilie,DELBERT HUANG,13
Craiova,Aprilie,CAROL CONNER,13
Craiova,Aprilie,MARI BRYANT,10
Craiova,Aprilie,MERRILL RYAN,14
Craiova,Aprilie,OLA HARDIN,10
Craiova,Aprilie,ISAAC BENJAMIN,2
Craiova,Aprilie,SUE BRENNAN,9
Craiova,Aprilie,CARISSA VANG,10
Craiova,Aprilie,GENA MONROE,13
Craiova,Aprilie,ALLYSON MOSLEY,11
Craiova,Aprilie,CAITLIN FARMER,8
Craiova,Aprilie,GALEN PRUITT,10
Craiova,Aprilie,KARA BLAKE,14
Craiova,Mai,ANTONIO CUNNINGHAM,2
Craiova,Mai,MYLES ROWLAND,8
Craiova,Mai,ADAN JAMES,9
Craiova,Mai,REGINA MAY,9
Craiova,Mai,ANNETTE MORAN,10
Craiova,Mai,SALLIE HICKMAN,6
Craiova,Mai,DEWAYNE MILLER,2
Craiova,Mai,KRISTEN BENJAMIN,14
Craiova,Mai,WINSTON HOGAN,10
Craiova,Mai,SUZANNE BARTLETT,7
Craiova,Iunie,KRISTINA PATTON,8
Craiova,Iunie,LAVERNE RAMSEY,5
Craiova,Iunie,TAMERA GLOVER,13
Craiova,Iunie,JEFF PETERSEN,12
Craiova,Iunie,LELIA RAMSEY,5
Craiova,Iunie,HOMER ARIAS,8
Craiova,Iunie,FRANCISCO GONZALES,5
Craiova,Iunie,BENNY FREDERICK,5
Craiova,Iunie,MARIAN MATA,11
Craiova,Iunie,VICKY WAGNER,11
Craiova,Iunie,IMOGENE ZUNIGA,15
Craiova,Iunie,GRAHAM WHITAKER,12
Craiova,Iunie,LENNY XIONG,11
Craiova,Iunie,JILLIAN BLEVINS,8
Craiova,Iunie,ROSANNE BERG,2
Craiova,Iunie,SHANNON MOORE,5
Craiova,Iunie,CARY SNYDER,5
Craiova,Iunie,JEANNE PRINCE,13
Craiova,Iunie,DIANE HESTER,4
Craiova,Iunie,QUEEN FRANCIS,11
Craiova,Iunie,MURIEL MCCALL,4
Craiova,Iulie,MARGARITO RILEY,8
Craiova,Iulie,DAREN SUAREZ,4
Craiova,Iulie,NITA WILLIAMS,2
Craiova,Iulie,FIDEL MCCARTY,10
Craiova,Iulie,TIM BENTLEY,7
Craiova,Iulie,KERRY MONTOYA,14
Craiova,Iulie,BEULAH WHITE,10
Craiova,Iulie,BASIL NOBLE,13
Craiova,Iulie,MARIAN MATA,9
Craiova,Iulie,MARA VALENTINE,12
Craiova,Iulie,HARRISON HURLEY,14
Craiova,Iulie,MARLON VELEZ,15
Craiova,Iulie,SARA POTTER,12
Craiova,Iulie,EULA MEJIA,11
Craiova,August,BEATRICE BARNETT,11
Craiova,August,KITTY SCHROEDER,2
Craiova,August,ERICA CONLEY,5
Craiova,August,VIOLET MCCOY,9
Craiova,August,NOLA CORREA,2
Craiova,August,EARNEST WALLACE,7
Craiova,August,THERESA MORGAN,6
Craiova,August,KAY MAGANA,14
Craiova,August,TAMMY MOSLEY,3
Craiova,August,DEON HENSLEY,12
Craiova,August,JOEY TATE,13
Craiova,August,ETTA OCHOA,6
Craiova,August,CHRIS GRAY,1
Craiova,August,SANDY HALL,7
Craiova,August,MELVIN HOGAN,2
Craiova,August,LOIS COLEMAN,12
Craiova,August,JOAN TYLER,2
Craiova,August,ALBERTA COLON,4
Craiova,August,HANNAH JOHNS,13
Craiova,August,LYNDA ANDRADE,13
Craiova,August,LOU SUTTON,14
Craiova,August,ALLIE TURNER,1
Craiova,August,KELLY RICE,5
Craiova,August,GENA ESTRADA,13
Craiova,August,TROY HUBBARD,9
Craiova,August,AGUSTIN CORONA,3
Craiova,August,EDNA HALEY,12
Craiova,Septembrie,DREW BELL,7
Craiova,Septembrie,MARCIA GUEVARA,2
Craiova,Septembrie,KURTIS DANIEL,7
Craiova,Septembrie,VICKY WAGNER,5
Craiova,Septembrie,HATTIE MORROW,9
Craiova,Septembrie,WAYNE WOODARD,5
Craiova,Septembrie,WADE TANG,10
Craiova,Septembrie,RICO FIELDS,8
Craiova,Septembrie,ANGEL QUINTANA,11
Craiova,Septembrie,ISRAEL MCKEE,6
Craiova,Septembrie,PAIGE SANTANA,2
Craiova,Septembrie,DUNCAN MEADOWS,15
Craiova,Septembrie,GILBERT PINEDA,3
Craiova,Septembrie,ISABELLE VINCENT,14
Craiova,Septembrie,HARRIETT VALENTINE,8
Craiova,Septembrie,SAMUEL WOODWARD,2
Craiova,Septembrie,CRISTINA MCBRIDE,14
Craiova,Septembrie,JERALD WALL,6
Craiova,Septembrie,TERRANCE SHEPPARD,7
Craiova,Septembrie,SONNY VU,1
Craiova,Septembrie,LANE PETERS,12
Craiova,Septembrie,HANNAH JOHNS,1
Craiova,Septembrie,CLAUDIO MOSES,6
Craiova,Septembrie,VALENTIN HARPER,5
Craiova,Octombrie,BORIS JARAMILLO,1
Craiova,Octombrie,OLIVE BRANDT,15
Craiova,Octombrie,BARBRA QUINTERO,2
Craiova,Octombrie,NETTIE WELLS,15
Craiova,Octombrie,SHEILA JONES,7
Craiova,Octombrie,LOURDES MURRAY,15
Craiova,Octombrie,LAZARO BENNETT,9
Craiova,Octombrie,RONNIE CARR,11
Craiova,Octombrie,REYES HAMPTON,2
Craiova,Octombrie,BRITNEY HUYNH,6
Craiova,Octombrie,DOLLIE HAMMOND,13
Craiova,Octombrie,ROSANNE VANCE,2
Craiova,Octombrie,ELI STARK,14
Craiova,Octombrie,JULIUS HANSON,9
Craiova,Octombrie,JONAS HEBERT,13
Craiova,Octombrie,TRACEY HUTCHINSON,6
Craiova,Octombrie,JACQUELYN LAM,4
Craiova,Noiembrie,JOYCE WADE,13
Craiova,Noiembrie,FORREST WOODARD,9
Craiova,Noiembrie,STACEY ENRIQUEZ,3
Craiova,Noiembrie,ADOLFO WARD,8
Craiova,Noiembrie,JARED HUYNH,7
Craiova,Noiembrie,DOYLE BEASLEY,13
Craiova,Noiembrie,JEANIE FARRELL,14
Craiova,Noiembrie,ANTONIO CUNNINGHAM,1
Craiova,Noiembrie,LYNN LARA,15
Craiova,Noiembrie,FRANCISCO MCCLAIN,15
Craiova,Noiembrie,JENNIFER HULL,12
Craiova,Noiembrie,DARCY MOON,3
Craiova,Noiembrie,HATTIE MORROW,12
Craiova,Noiembrie,JULIO CALDWELL,12
Craiova,Noiembrie,STACEY ENRIQUEZ,4
Craiova,Noiembrie,LORENZO MATHEWS,2
Craiova,Noiembrie,MIRANDA FRENCH,4
Craiova,Noiembrie,BORIS JARAMILLO,11
Craiova,Noiembrie,ZACHARY SALAZAR,3
Craiova,Noiembrie,LANDON DONOVAN,10
Craiova,Noiembrie,ADELINE HUYNH,5
Craiova,Noiembrie,TAMARA CRANE,15
Craiova,Noiembrie,JAMIE SUTTON,7
Craiova,Decembrie,LEANN WILKINS,12
Craiova,Decembrie,GIOVANNI ZAVALA,12
Craiova,Decembrie,ELMA MCGUIRE,11
Craiova,Decembrie,CORY BRADLEY,1
Craiova,Decembrie,GRETA REYNA,2
Craiova,Decembrie,BERTIE HILL,8
Craiova,Decembrie,ROSLYN HALEY,13
Craiova,Decembrie,TRACIE ACEVEDO,3
Craiova,Decembrie,CAROLINE BERNAL,1
Craiova,Decembrie,NOELLE MADDEN,1
Craiova,Decembrie,KIM SUAREZ,15
Deva,Ianuarie,TAMARA CRANE,7
Deva,Ianuarie,JAMIE TREJO,2
Deva,Ianuarie,COLETTE CHUNG,15
Deva,Ianuarie,CALLIE CASTANEDA,12
Deva,Ianuarie,DICK AVERY,14
Deva,Ianuarie,MYRON LANE,11
Deva,Ianuarie,JOANN BENTLEY,6
Deva,Ianuarie,ELWOOD ELLIS,13
Deva,Ianuarie,REYES NUNEZ,6
Deva,Ianuarie,ANGEL HORN,3
Deva,Februarie,CHUCK ROWLAND,9
Deva,Februarie,OTIS BARRY,11
Deva,Februarie,DENNY PONCE,1
Deva,Februarie,FRANCIS DOUGLAS,6
Deva,Februarie,MAURO MCINTYRE,5
Deva,Februarie,JULIANA ANTHONY,14
Deva,Februarie,MATHEW PERKINS,8
Deva,Februarie,MARA SCHAEFER,3
Deva,Februarie,ZACHARY SALAZAR,11
Deva,Februarie,ROBBIE VALDEZ,1
Deva,Februarie,COLETTE CHUNG,14
Deva,Februarie,MAURICE PERKINS,1
Deva,Februarie,MELISA PORTILLO,12
Deva,Martie,MARTINA MELTON,9
Deva,Martie,GLEN LESTER,5
Deva,Martie,ROBERT BRUCE,10
Deva,Martie,KIRK PITTS,15
Deva,Martie,MAUDE GOODWIN,7
Deva,Martie,MARC CRANE,9
Deva,Martie,RENA STEPHENS,14
Deva,Martie,RORY HUERTA,7
Deva,Martie,SETH KHAN,11
Deva,Martie,LYNETTE MITCHELL,7
Deva,Martie,SYLVIA POPE,9
Deva,Martie,CYRIL ARNOLD,10
Deva,Martie,ELIZABETH COPELAND,3
Deva,Martie,ARNOLD FRANK,8
Deva,Martie,MARIAN DIAZ,3
Deva,Martie,FAYE CAMPOS,14
Deva,Martie,NORMAND LOWERY,2
Deva,Martie,DAISY LLOYD,1
Deva,Aprilie,MARIANA SANTIAGO,4
Deva,Aprilie,ANASTASIA CRAWFORD,13
Deva,Aprilie,LARA DAVIS,9
Deva,Aprilie,ROCKY GORDON,15
Deva,Aprilie,MAURICE BROWN,6
Deva,Aprilie,TAMIKA FOSTER,1
Deva,Aprilie,LORNA PERSON,9
Deva,Aprilie,MILLARD HANNA,6
Deva,Aprilie,GERMAN BOONE,1
Deva,Aprilie,DEENA WADE,11
Deva,Aprilie,LETICIA BROWN,2
Deva,Aprilie,ABBY GARZA,14
Deva,Aprilie,CHANCE SHARP,6
Deva,Aprilie,BRIDGETT COLON,2
Deva,Aprilie,RILEY ELLIOTT,13
Deva,Aprilie,REX CARPENTER,10
Deva,Aprilie,KAITLIN LUCERO,15
Deva,Aprilie,QUEEN LANG,15
Deva,Aprilie,ROWENA SANTIAGO,9
Deva,Aprilie,LATISHA MCCARTY,3
Deva,Aprilie,MONA GATES,2
Deva,Aprilie,KURTIS BENITEZ,9
Deva,Aprilie,MEAGAN ROSARIO,8
Deva,Mai,ANGEL BENTON,14
Deva,Mai,GABRIELA BATES,10
Deva,Mai,LLOYD JOHNSTON,15
Deva,Mai,STACY WEEKS,7
Deva,Mai,THERESE OBRIEN,9
Deva,Mai,BOBBI ZAMORA,14
Deva,Mai,JERROD GARNER,13
Deva,Mai,RODRIGO ESPINOSA,4
Deva,Mai,VIOLET BERGER,8
Deva,Mai,CHUCK ROWLAND,8
Deva,Mai,APRIL MORALES,4
Deva,Mai,DEMETRIUS GARRISON,8
Deva,Mai,HARLAN ROSARIO,1
Deva,Mai,MARIANA SANTIAGO,13
Deva,Mai,KRIS SNOW,10
Deva,Mai,BROOKS GENTRY,1
Deva,Mai,OSCAR GARNER,7
Deva,Mai,SANG HAWKINS,11
Deva,Mai,BRIDGETT HANSEN,1
Deva,Mai,TRACI TERRELL,10
Deva,Mai,JOHNNIE KRAMER,12
Deva,Mai,CASEY RASMUSSEN,10
Deva,Mai,PETRA SAMPSON,8
Deva,Mai,SONIA DONALDSON,4
Deva,Mai,NICK PETERS,15
Deva,Mai,KATIE CASE,9
Deva,Iunie,CYRUS OWENS,8
Deva,Iunie,JACOB ROBBINS,7
Deva,Iunie,TONYA SHAFFER,2
Deva,Iunie,BURT QUINTERO,13
Deva,Iunie,KRISTEN HINTON,10
Deva,Iunie,TIM ROBERTSON,5
Deva,Iunie,ROOSEVELT VEGA,7
Deva,Iunie,LYNN AYALA,1
Deva,Iunie,EDGAR LAWRENCE,11
Deva,Iunie,JEFFERY NICHOLSON,6
Deva,Iunie,ZANE DAY,11
Deva,Iunie,SANTIAGO BLAKE,6
Deva,Iunie,IMELDA BURCH,1
Deva,Iunie,GREGG PATTERSON,5
Deva,Iunie,JESSE OLSON,13
Deva,Iunie,LORNA PERSON,3
Deva,Iunie,NOELLE FRANK,3
Deva,Iunie,ROSARIO WATKINS,2
Deva,Iunie,VICENTE BLAKE,10
Deva,Iunie,DEMETRIUS GARRISON,11
Deva,Iunie,BEULAH WHITE,3
Deva,Iunie,MARIAN DIAZ,12
Deva,Iulie,BETH HARDING,9
Deva,Iulie,EVANGELINE LITTLE,3
Deva,Iulie,CRISTINA MCBRIDE,13
Deva,Iulie,ROCKY GORDON,10
Deva,Iulie,MAURA MONROE,1
Deva,Iulie,POLLY CHANDLER,7
Deva,Iulie,BECKY HOOD,11
Deva,Iulie,JULIETTE VAZQUEZ,15
Deva,Iulie,DONNA OROZCO,9
Deva,Iulie,MELODY PERRY,10
Deva,Iulie,STACY TURNER,15
Deva,Iulie,TANISHA LINDSEY,6
Deva,Iulie,KRISTIN DUNLAP,9
Deva,Iulie,JOE OWENS,14
Deva,Iulie,DAVIS MITCHELL,15
Deva,Iulie,MAURICIO LIM,2
Deva,Iulie,INGRID MORALES,15
Deva,Iulie,ALEXANDRIA MELTON,7
Deva,Iulie,PAULETTE HENDERSON,4
Deva,Iulie,MARILYN HERRING,7
Deva,Iulie,ALBERTO GLASS,9
Deva,Iulie,GIOVANNI ZAVALA,11
Deva,Iulie,EBONY MURILLO,10
Deva,Iulie,LORAINE SILVA,8
Deva,Iulie,KELLIE HUBER,14
Deva,Iulie,SUE BRENNAN,14
Deva,Iulie,NEWTON HICKMAN,2
Deva,August,JERRY MCINTOSH,7
Deva,August,MYRTLE LE,4
Deva,August,CALLIE ANDREWS,8
Deva,August,BURTON WADE,6
Deva,August,CAREY MEYER,5
Deva,August,BRAD HO,10
Deva,August,LARA BURGESS,8
Deva,August,KENYA ALFARO,1
Deva,August,ROBERTA DANIEL,9
Deva,August,ROB BRUCE,7
Deva,August,ELENA SHAW,14
Deva,August,ADRIAN HARMON,7
Deva,August,HERSHEL CRUZ,8
Deva,August,TRACY KNOX,8
Deva,August,LENORE BARKER,14
Deva,August,JOHANNA GAINES,8
Deva,August,TEDDY VENTURA,2
Deva,August,DELLA NIXON,12
Deva,August,CHRISTIAN LARSEN,10
Deva,August,SUZETTE PINEDA,3
Deva,August,CALLIE ANDREWS,11
Deva,August,ROSARIO WATKINS,13
Deva,August,OLGA SPENCER,12
Deva,Septembrie,TAMRA DELEON,2
Deva,Septembrie,NICK ROBINSON,11
Deva,Septembrie,BRYAN STAFFORD,3
Deva,Septembrie,CONNIE MATHEWS,2
Deva,Septembrie,JAMAL JOHNS,15
Deva,Septembrie,ROSALINDA LONG,7
Deva,Septembrie,BEAU UNDERWOOD,12
Deva,Septembrie,MARCIA LIU,1
Deva,Septembrie,CAROL CONNER,11
Deva,Septembrie,EDDY HARRIS,15
Deva,Septembrie,ANTONY LIN,10
Deva,Septembrie,LORRIE WADE,14
Deva,Septembrie,MARGIE SCHMIDT,6
Deva,Septembrie,KAITLIN LUCERO,13
Deva,Septembrie,HUGH PRICE,5
Deva,Septembrie,RYAN CRUZ,13
Deva,Septembrie,REID JARVIS,5
Deva,Septembrie,BARTON HANCOCK,5
Deva,Octombrie,JERRY MCINTOSH,4
Deva,Octombrie,ANGELINE FRANCIS,12
Deva,Octombrie,LEILA SUMMERS,11
Deva,Octombrie,CHASITY MAXWELL,14
Deva,Octombrie,MAXWELL HERMAN,9
Deva,Octombrie,PRINCE NAVARRO,7
Deva,Octombrie,AVERY BAILEY,14
Deva,Octombrie,LINCOLN GRAVES,5
Deva,Octombrie,TOBY GLASS,14
Deva,Octombrie,CLIFTON PECK,7
Deva,Octombrie,EILEEN HERRING,3
Deva,Octombrie,JACLYN WEBB,7
Deva,Octombrie,JEFF SILVA,14
Deva,Octombrie,SHERMAN POWERS,5
Deva,Octombrie,LOIS KERR,13
Deva,Octombrie,TOBY GLASS,9
Deva,Octombrie,ROSALIE FOX,1
Deva,Octombrie,IRMA PARKS,12
Deva,Octombrie,DANA ESQUIVEL,7
Deva,Octombrie,QUENTIN MYERS,3
Deva,Octombrie,INEZ HOGAN,10
Deva,Noiembrie,JULIUS HANSON,9
Deva,Noiembrie,NADINE FIELDS,12
Deva,Noiembrie,HUGH MATHIS,7
Deva,Noiembrie,BERNARD BARAJAS,9
Deva,Noiembrie,MARIAN ROSE,12
Deva,Noiembrie,DANA ESQUIVEL,5
Deva,Noiembrie,GENA MONROE,11
Deva,Noiembrie,LAVERNE HOWARD,11
Deva,Noiembrie,JERROD GARNER,10
Deva,Noiembrie,GERRY MOON,3
Deva,Noiembrie,JULES CAMACHO,7
Deva,Noiembrie,SYDNEY WEBER,11
Deva,Noiembrie,CECELIA LOPEZ,9
Deva,Noiembrie,THERESA MORGAN,10
Deva,Noiembrie,DELIA BAUTISTA,10
Deva,Noiembrie,EVERETT WEBB,13
Deva,Noiembrie,RHONDA BARTON,2
Deva,Noiembrie,RYAN CRUZ,13
Deva,Noiembrie,ELISABETH BENTLEY,2
Deva,Decembrie,SHANA CHRISTENSEN,8
Deva,Decembrie,VICENTE BLAKE,8
Deva,Decembrie,HARRISON BLANKENSHIP,5
Deva,Decembrie,DILLON ROBERSON,12
Deva,Decembrie,ODELL MCCULLOUGH,7
Deva,Decembrie,ARMANDO MCCOY,12
Deva,Decembrie,EDGARDO GARDNER,5
Deva,Decembrie,DELORES NOLAN,1
Deva,Decembrie,LUCIO WINTERS,12
Deva,Decembrie,KEVIN CABRERA,12
Deva,Decembrie,NEWTON HICKMAN,4
Deva,Decembrie,LORENE KEMP,3
Deva,Decembrie,RITA KIM,4
Deva,Decembrie,DAREN SUAREZ,9
Deva,Decembrie,MARIANO KOCH,1
Deva,Decembrie,ARMANDO MCCOY,3
Deva,Decembrie,TERRIE DAVENPORT,14
Drobeta-Turnu Severin,Ianuarie,MATHEW PERKINS,15
Drobeta-Turnu Severin,Ianuarie,BRANT JAMES,5
Drobeta-Turnu Severin,Ianuarie,TAMMY MOSLEY,12
Drobeta-Turnu Severin,Ianuarie,TINA MCKINNEY,2
Drobeta-Turnu Severin,Ianuarie,MILLARD HENDERSON,3
Drobeta-Turnu Severin,Ianuarie,MARLA MCCULLOUGH,13
Drobeta-Turnu Severin,Ianuarie,JOAN TYLER,14
Drobeta-Turnu Severin,Ianuarie,ARNOLD FRANK,8
Drobeta-Turnu Severin,Ianuarie,ELENA HALEY,1
Drobeta-Turnu Severin,Ianuarie,AUGUSTUS ROMAN,8
Drobeta-Turnu Severin,Ianuarie,CLINT DUKE,11
Drobeta-Turnu Severin,Ianuarie,OPAL BENDER,14
Drobeta-Turnu Severin,Ianuarie,SIDNEY HAIL,12
Drobeta-Turnu Severin,Ianuarie,TAMMY MANNING,15
Drobeta-Turnu Severin,Ianuarie,BRANDEN SIMON,4
Drobeta-Turnu Severin,Ianuarie,WALKER HUNT,5
Drobeta-Turnu Severin,Ianuarie,SETH KHAN,11
Drobeta-Turnu Severin,Ianuarie,LEONARDO BUCKLEY,8
Drobeta-Turnu Severin,Ianuarie,ROSALIE FOX,14
Drobeta-Turnu Severin,Ianuarie,GRACIELA SPENCE,13
Drobeta-Turnu Severin,Ianuarie,ANNA LEVY,8
Drobeta-Turnu Severin,Ianuarie,BETHANY MCCANN,5
Drobeta-Turnu Severin,Ianuarie,DAVIS MITCHELL,8
Drobeta-Turnu Severin,Ianuarie,RANDELL ORR,1
Drobeta-Turnu Severin,Ianuarie,LOUIE JOSEPH,11
Drobeta-Turnu Severin,Ianuarie,BORIS JARAMILLO,7
Drobeta-Turnu Severin,Ianuarie,INES BARAJAS,4
Drobeta-Turnu Severin,Ianuarie,WALLACE MCCLURE,10
Drobeta-Turnu Severin,Ianuarie,PATRICE SHAH,8
Drobeta-Turnu Severin,Februarie,PHILLIP CLAYTON,14
Drobeta-Turnu Severin,Februarie,ROB BRUCE,4
Drobeta-Turnu Severin,Februarie,LAMONT BLANCHARD,5
Drobeta-Turnu Severin,Februarie,ANDERSON LITTLE,15
Drobeta-Turnu Severin,Februarie,SHANNON SKINNER,13
Drobeta-Turnu Severin,Februarie,KRISTEN BENJAMIN,11
Drobeta-Turnu Severin,Februarie,LILLIAN BAXTER,8
Drobeta-Turnu Severin,Februarie,DESMOND SHELTON,10
Drobeta-Turnu Severin,Februarie,MAY PARKS,11
Drobeta-Turnu Severin,Februarie,KRISTIN DUNLAP,1
Drobeta-Turnu Severin,Februarie,HOMER ARIAS,4
Drobeta-Turnu Severin,Februarie,ERICK BULLOCK,5
Drobeta-Turnu Severin,Martie,MELBA KHAN,11
Drobeta-Turnu Severin,Martie,KATRINA RICHMOND,8
Drobeta-Turnu Severin,Martie,CARSON COHEN,2
Drobeta-Turnu Severin,Martie,HUGH BREWER,11
Drobeta-Turnu Severin,Martie,MALCOLM BALDWIN,8
Drobeta-Turnu Severin,Martie,CARL TRAVIS,14
Drobeta-Turnu Severin,Martie,FLORA HORTON,11
Drobeta-Turnu Severin,Martie,YESENIA MCCLAIN,12
Drobeta-Turnu Severin,Martie,RITA KIM,5
Drobeta-Turnu Severin,Martie,LANDON KRAMER,7
Drobeta-Turnu Severin,Martie,JARED HUYNH,14
Drobeta-Turnu Severin,Martie,MONROE HARRELL,2
Drobeta-Turnu Severin,Martie,LILLIE MEADOWS,9
Drobeta-Turnu Severin,Martie,DEREK CRAIG,4
Drobeta-Turnu Severin,Martie,ESSIE ROJAS,15
Drobeta-Turnu Severin,Martie,HESTER KEMP,13
Drobeta-Turnu Severin,Martie,JANE ANDREWS,4
Drobeta-Turnu Severin,Martie,STEPHANIE GREER,3
Drobeta-Turnu Severin,Martie,RITA KIM,11
Drobeta-Turnu Severin,Martie,MEGHAN SHORT,5
Drobeta-Turnu Severin,Martie,MARGARET SCHULTZ,1
